ppl,position,title,link,channel,published_date,views,thumbnail
JD Vance,,"JD Vance criticizes Gavin Newsom, Karen Bass' protest response | FOX 11 LA",https://www.youtube.com/watch?v=ZLPFnW6D7yg,FOX 11 Los Angeles,,4788,https://i.ytimg.com/vi/ZLPFnW6D7yg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA0aQGhC0AcgrcNJhKbW8Y0bqHXmQ
JD Vance,,JD Vance Denied Service at Restaurant   What He Did Next Shocked Everyone!,https://www.youtube.com/watch?v=rxYh9d52-bw,Beyond Realities,,1598295,https://i.ytimg.com/vi/rxYh9d52-bw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKwhEqMANPpGUYU8adAzDbzVutdQ
JD Vance,,New Pope Criticized JD Vance; Conclave Upstages Trump's Underwhelming U.K. Trade Deal: A Closer Look,https://www.youtube.com/watch?v=oDnICvbh5Z4,Late Night with Seth Meyers,,2289938,https://i.ytimg.com/vi/oDnICvbh5Z4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXeQneACpPg61HWHqfO1qgVRytaQ
JD Vance,,IHIP News: JD Vance Says the RACIST Part OUT LOUD; Trump SPIRALS as MAGA Turns on Him Over ICE!,https://www.youtube.com/watch?v=r_CIXNivaJk,I've Had It,,382083,https://i.ytimg.com/vi/r_CIXNivaJk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_JinUxFW0K0iRGcR4R0C5RpIHQA
JD Vance,,Trump's got the perfect plan for negotiating with Iran: Bring in JD Vance,https://www.youtube.com/watch?v=OH43oPoWmpk,The Daily Show,,1002979,https://i.ytimg.com/vi/OH43oPoWmpk/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgdIEIofzAP&rs=AOn4CLC28QA9H6iW8i3dkoZpeiVbFSFriA
JD Vance,,Vice President JD Vance's first interview | Face the Nation,https://www.youtube.com/watch?v=rPso1-N9O9s,Face the Nation,,2642283,https://i.ytimg.com/vi/rPso1-N9O9s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9FM3vjfYodGhSpNQwbChE7ioP3g
JD Vance,,JD Vance CPAC Speech 2025: FULL SPEECH,https://www.youtube.com/watch?v=kjjZLlVtRMA,FOX 4 Dallas-Fort Worth,,752174,https://i.ytimg.com/vi/kjjZLlVtRMA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbIrxHEppnOG-1FtyD-WrRie7pbA
JD Vance,,JD Vance enters Oval Office for the first time,https://www.youtube.com/watch?v=ALraXNUoCaM,Daily Mail World,,3055016,https://i.ytimg.com/vi/ALraXNUoCaM/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIGAoUjAP&rs=AOn4CLCvqTs-dUGfccocXjddLXe4pUrL5w
JD Vance,,IHIP News: Newsom TROLLS Trump Until He UNRAVELS; JD Vance FIGHTING with Voters ONLINE!,https://www.youtube.com/watch?v=MJ4uNBrBtT4,I've Had It,,204548,https://i.ytimg.com/vi/MJ4uNBrBtT4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWpcA-O0sgog3aQEoBMF5v9F6oPQ
JD Vance,,HUMILIATING: JD’s Iran Spin Obliterated by Trump,https://www.youtube.com/watch?v=huzXfT3IrTA,The Bulwark,,319373,https://i.ytimg.com/vi/huzXfT3IrTA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHzTeXrT_JHbeo1SAZ4kmNFtaYqA
JD Vance,,Vice President JD Vance has a message for Denmark,https://www.youtube.com/watch?v=JBVObCBOe2g,Fox News,,751458,https://i.ytimg.com/vi/JBVObCBOe2g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzuNtUUQIj0N7xGNFXP9FcgVNj1w
JD Vance,,JD Vance becomes international HUMILIATION after Iran strike,https://www.youtube.com/watch?v=n9vJklW_UOs,Brian Tyler Cohen,,683424,https://i.ytimg.com/vi/n9vJklW_UOs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDp00-7Fb3NEdv5349q-O1HoQ5i8Q
JD Vance,,"JD Vance Says Ukraine, Russia Both Need to Cede Territory for Peace",https://www.youtube.com/watch?v=zmM8c7L05us,Bloomberg Television,,17514,https://i.ytimg.com/vi/zmM8c7L05us/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7dd_4ZYOlGnRL-HIKwnOI0psPMQ
JD Vance,,"JD Vance explains 'value of crypto,' reacts to tariffs being 'unconstitutional' | Greg Kelly Reports",https://www.youtube.com/watch?v=qYhRl6M9N1k,Newsmax,,29789,https://i.ytimg.com/vi/qYhRl6M9N1k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYeBfHO16JESFfiZzGVgcxBkE_kw
JD Vance,,"Tucker Carlson on Why JD Vance Is the ""Obvious"" Choice for the GOP in 2028, with Megyn Kelly",https://www.youtube.com/watch?v=e3pUvAdmegs,Megyn Kelly,,102042,https://i.ytimg.com/vi/e3pUvAdmegs/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIE4oPTAP&rs=AOn4CLAboEERgFBzdMyiirbtFrs0tvjXdw
JD Vance,,Keir Starmer clashes with JD Vance over free speech,https://www.youtube.com/watch?v=N9dPRJlmwiI,Daily Mail World,,1573082,https://i.ytimg.com/vi/N9dPRJlmwiI/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgSyhFMA8=&rs=AOn4CLD05TQvFFJ6TfHkKwnBGgmeDJjiQA
JD Vance,,JD Vance calls California Sen. Alex Padilla 'Jose Padilla' during LA event | KTVU,https://www.youtube.com/watch?v=W2zk8hIW9i8,KTVU FOX 2 San Francisco,,9112,https://i.ytimg.com/vi/W2zk8hIW9i8/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA9Ywq5xLiPgi3ajqYoV5xc3l02Bw
JD Vance,,JD Vance Outlines 'Trump Doctrine' #trump #jdvance #shorts,https://www.youtube.com/watch?v=mQDvML_yLNM,Newsweek,,12375,https://i.ytimg.com/vi/mQDvML_yLNM/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGEwgWyhlMA8=&rs=AOn4CLDuVhYVe0mAZrfrumS4fpEDWsl8Qg
JD Vance,,Vice President JD Vance says Trump 'destroyed' Iran's nuclear program at Ohio GOP dinner,https://www.youtube.com/watch?v=fxVBRkojmss,WSYX ABC 6,,134,https://i.ytimg.com/vi/fxVBRkojmss/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDzakEApgTzZTo59fypfPB9CiVvfA
JD Vance,,China Strikes Back at Tariffs by Roasting JD Vance & Selling Out Luxury Retailers | The Daily Show,https://www.youtube.com/watch?v=PFNTHObSSKE,The Daily Show,,9235058,https://i.ytimg.com/vi/PFNTHObSSKE/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAUkjER42zdQTizrZ0xRumwNt2d2g
JD Vance,,Vice President JD Vance Delivers Remarks at the American Dynamism Summit,https://www.youtube.com/watch?v=YAgoUvuyLik,The White House,,168553,https://i.ytimg.com/vi/YAgoUvuyLik/hq720.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGCEgEyh_MA8=&rs=AOn4CLAahzSsvUY8hS-WNR7cYlftpoDZPw
JD Vance,,Meet the Press full episode — June 22,https://www.youtube.com/watch?v=T6Em6OUGwE4,NBC News,,343965,https://i.ytimg.com/vi/T6Em6OUGwE4/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBRcaf0EvHj0Lkg-5OO1x44bURjqg
JD Vance,,JD Vance Asked: 'Would You Say That Gavin Newsom Is Endangering Law Enforcement' In Los Angeles?,https://www.youtube.com/watch?v=P6ZuT4e6tyQ,Forbes Breaking News,,58443,https://i.ytimg.com/vi/P6ZuT4e6tyQ/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDQlV0Xt-n37Cl-QANk_WEdxn6GoQ
JD Vance,,LA Mayor Karen Bass defends Alex Padilla after JD Vance called him 'Jose',https://www.youtube.com/watch?v=wmaPhayaQ48,Associated Press,,16712,https://i.ytimg.com/vi/wmaPhayaQ48/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCaCDJyFu1opmJ25oG4N10ycN62BA
JD Vance,,NEW: JD Vance Demands Answers About Biden Health In Office After Diagnosis Of Prostate Cancer,https://www.youtube.com/watch?v=xnFUIQKZk58,Forbes Breaking News,,101802,https://i.ytimg.com/vi/xnFUIQKZk58/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC-M3LNrdvKSHmlwZntj-JZ6Nk2nw
JD Vance,,"JUST IN: JD Vance, Pete Hegseth Arrive At U.S. Army's 250th Birthday Parade",https://www.youtube.com/watch?v=YgjFmaUVefg,Forbes Breaking News,,11183,https://i.ytimg.com/vi/YgjFmaUVefg/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCoveZS8E3g8_hxzgONZZv-eLMorw
JD Vance,,LIVE: Karen Bass responds to JD Vance's LA protest claims,https://www.youtube.com/watch?v=-EQCYQxxtFk,FOX 11 Los Angeles,,14101,https://i.ytimg.com/vi/-EQCYQxxtFk/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBvGp0wiBnz7568esmhqHcRsBm4Qg
JD Vance,,JD Vance Accuses Gavin Newsom Of Encouraging Violence,https://www.youtube.com/watch?v=czp5YpIkJwo,Newsweek,,13284,https://i.ytimg.com/vi/czp5YpIkJwo/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGEEgUChlMA8=&rs=AOn4CLD623-XLWE9dzqL3znGhYQmUFydfA
JD Vance,,"JUST IN: JD Vance Slams Anti-Police Sentiment, Tells Officers Trump Admin. 'Stands Behind You'",https://www.youtube.com/watch?v=h2ufcOX4Dz4,Forbes Breaking News,,10147,https://i.ytimg.com/vi/h2ufcOX4Dz4/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDrVubWCdgIXjc2XQ2N0JxKQVqlDw
JD Vance,,WATCH FULL: JD Vance at Bitcoin 2025 Las Vegas,https://www.youtube.com/watch?v=LrUG4_CmGT4,LiveNOW from FOX,,23745,https://i.ytimg.com/vi/LrUG4_CmGT4/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBcAOGTuw7G7Meml5MfQjyQGnn7ZQ
JD Vance,,America’s Forgotten Working Class | J.D. Vance | TED,https://www.youtube.com/watch?v=iEy-xTbcr2A,TED,,1585456,https://i.ytimg.com/vi/iEy-xTbcr2A/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCnBG9_VyzRa7u3GRTwO7yY96b3Gg
JD Vance,,JD Vance Asked Straight-Up: 'Did You Broker Peace With Trump And Musk?',https://www.youtube.com/watch?v=-JvOTtIQkVE,Forbes Breaking News,,85133,https://i.ytimg.com/vi/-JvOTtIQkVE/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAGIst_5mKa-3o2yTUJEWmIgGkB0A
JD Vance,,Keir Starmer clashes with JD Vance on UK free speech,https://www.youtube.com/watch?v=wUkCulwzhMs,Times News,,235996,https://i.ytimg.com/vi/wUkCulwzhMs/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCQB4jFJB2tXhJZlkx6pV8BLebYHg
JD Vance,,'Europe Has To Be Careful': Trump Responds To JD Vance's Speech At Munich Security Conference,https://www.youtube.com/watch?v=JkYYuPZKQSM,Forbes Breaking News,,202731,https://i.ytimg.com/vi/JkYYuPZKQSM/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBwcR3omoaInZDQtXjoeMkx0Bz0_Q
JD Vance,,JD Vance: Trump has 'incredible energy' and a 'genius' way of making decisions,https://www.youtube.com/watch?v=F_G3_BXBjoM,Fox News,,1085103,https://i.ytimg.com/vi/F_G3_BXBjoM/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB7LsvSVCSDzJagc8BF_BliXhSNPg
JD Vance,,How J.D. Vance went from thoughtful to being hostile and what it says about the country,https://www.youtube.com/watch?v=hV7U-CGOkdw,MSNBC,,63943,https://i.ytimg.com/vi/hV7U-CGOkdw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4jOf9kmk7hMkXsQXrN9AfSEG4Bg
JD Vance,,JD Vance Sends Stark Warning To FIFA World Cup Fans,https://www.youtube.com/watch?v=G5-C1CnbcfI,Newsweek,,153511,https://i.ytimg.com/vi/G5-C1CnbcfI/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIEooQDAP&rs=AOn4CLCRbF74-tbEtAEH-F_oTCc9Yb1z7Q
JD Vance,,Theo Von asks JD Vance about Elon Trump Tweet 🤯😳,https://www.youtube.com/watch?v=21TlKgmhBUc,Joke WRLD,,2005882,https://i.ytimg.com/vi/21TlKgmhBUc/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEcoMjAP&rs=AOn4CLA2aNLuKLyGWRezxp_ErFwaTfQ5uQ
JD Vance,,Vance: Trump ‘destroyed’ Iran’s nuclear program,https://www.youtube.com/watch?v=xoNicItUvdo,The National Desk,,49773,https://i.ytimg.com/vi/xoNicItUvdo/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFkoSzAP&rs=AOn4CLAw67wvocjK_867BuaPkUEzoXRGiw
JD Vance,,"BREAKING NEWS: Trump, Zelensky, And JD Vance Have Shocking Explosive Argument In The Oval Office",https://www.youtube.com/watch?v=uqOOOR7Kr-s,Forbes Breaking News,,9340040,https://i.ytimg.com/vi/uqOOOR7Kr-s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYygajgY1LMqFmhhEtQBSXbnsN8w
JD Vance,,"Vice President JD Vance: ‘Gavin Newsom And Karen Bass, They Decided To Go To War Against The People'",https://www.youtube.com/watch?v=q1PdPAXoDU0,Forbes Breaking News,,50127,https://i.ytimg.com/vi/q1PdPAXoDU0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvJrbErtizckIs7Bo5IYJ7FzeOeA
JD Vance,,US VP JD Vance: Iran Can't Build Nuclear Weapon Now | Subscribe to Firstpost | N18G,https://www.youtube.com/watch?v=YE4D9TAuSX0,Firstpost,,13696,https://i.ytimg.com/vi/YE4D9TAuSX0/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgrIFQofzAP&rs=AOn4CLCtf7hcXvJ9aMl9nD69IvCvOTOQ0w
JD Vance,,"BREAKING NEWS: JD Vance Holds Press Gaggle On Air Force Two About Trump's Putin Call, Biden Cancer",https://www.youtube.com/watch?v=s8I7p4I1nMM,Forbes Breaking News,,126357,https://i.ytimg.com/vi/s8I7p4I1nMM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_3vTyX0RxEDoc2AsY785plCNZKQ
JD Vance,,JD Vance: Trump 'destroyed' the Iranians nuclear program,https://www.youtube.com/watch?v=K0oTUdsJxwY,KVAL News,,13249,https://i.ytimg.com/vi/K0oTUdsJxwY/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARh_IC0oMjAP&rs=AOn4CLDHf2rSTRNu67mP4TOtoG0rzxwAiQ
JD Vance,,Trump Praises JD Vance's Remarks On European Speech: 'Brilliant',https://www.youtube.com/watch?v=nVD5J4mbKFo,Newsweek,,2818455,https://i.ytimg.com/vi/nVD5J4mbKFo/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARg-IFMoZTAP&rs=AOn4CLDKMMHSgOrhtLTeTe48ed8rhZ9FDA
JD Vance,,JD Vance confronted by protesters in Cincinnati,https://www.youtube.com/watch?v=az59FtsyZT8,CNN,,120951,https://i.ytimg.com/vi/az59FtsyZT8/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhLIEwoZTAP&rs=AOn4CLC3PbIG-9h0cYFaKai6iHsBWysCmA
JD Vance,,JD Vance on Pope's views of Trump administration & immigration,https://www.youtube.com/watch?v=6nX7rIjcF90,LiveNOW from FOX,,110760,https://i.ytimg.com/vi/6nX7rIjcF90/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMsi1f8uiUQcnC51Eeu6MyJbpd9w
JD Vance,,"BREAKING NEWS: JD Vance, Pete Hegseth, And Tulsi Gabbard Hold Press Briefing At U.S.-Mexico Border",https://www.youtube.com/watch?v=BoRqp4BldBM,Forbes Breaking News,,3472618,https://i.ytimg.com/vi/BoRqp4BldBM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKx4baxW8xFAzvJlWCyYfLSj7V1w
JD Vance,,Did bald JD Vance meme get a tourist kicked out of the US?,https://www.youtube.com/watch?v=aZti7FT0CHY,The Independent,,3759,https://i.ytimg.com/vi/aZti7FT0CHY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgN-w7E6ujqjoo9NXle-WdxLhqCA
JD Vance,,George Packer on J. D. Vance’s Bargain With the Devil | The David Frum Show,https://www.youtube.com/watch?v=-XANSNNwvN4,The Atlantic,,187642,https://i.ytimg.com/vi/-XANSNNwvN4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhm7Br9NPyr2LVS09NU57-aNVw5w
JD Vance,,LIVE REPLAY: VP JD Vance Gives Remarks at 2025 Bitcoin Conference in Las Vegas - 5/28/25,https://www.youtube.com/watch?v=BOzZVmzMrJI,Right Side Broadcasting Network,,30989,https://i.ytimg.com/vi/BOzZVmzMrJI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpRC4cUnODoEie6pmuIWuYJJtc_g
JD Vance,,"Why JD Vance Could Be The Most Influential Vice President in American History, with Mark Halperin",https://www.youtube.com/watch?v=HkNttkQaLjQ,Megyn Kelly,,823761,https://i.ytimg.com/vi/HkNttkQaLjQ/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgaICwofzAP&rs=AOn4CLCpRDmv_wqCdlcDb2AXljeIEI2WUA
JD Vance,,JD Vance full speech at Army Parade: Vice President wishes Army and Donald Trump 'Happy Birthday',https://www.youtube.com/watch?v=wG1Z8qHnnPo,TheColumbusDispatch,,3002,https://i.ytimg.com/vi/wG1Z8qHnnPo/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhPIFooZTAP&rs=AOn4CLCe8nOAGhN-10gQQrBstPy2M6x6Iw
JD Vance,,JD Vance Has Very Blunt Question For Harvard As He Draws Line In The Sand With Elite Universities,https://www.youtube.com/watch?v=tJUdXNZNBg0,Forbes Breaking News,,130014,https://i.ytimg.com/vi/tJUdXNZNBg0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKHFPq0M80Bzz9Z-s2TYllzMJ6xQ
JD Vance,,What’s Behind JD Vance’s Cynical MAGA Makeover? (w/ George Packer) | Bulwark Podcast,https://www.youtube.com/watch?v=Dmn1Pgy4NAQ,The Bulwark,,223657,https://i.ytimg.com/vi/Dmn1Pgy4NAQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYBwuAn4ygq0TsZEwDBqbMgzxWoA
JD Vance,,FULL REMARKS: JD Vance Puts European Leaders On Notice About Trying To Regulate U.S. Tech Giants,https://www.youtube.com/watch?v=MnKsxnP2IVk,Forbes Breaking News,,3291458,https://i.ytimg.com/vi/MnKsxnP2IVk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2yA-fFrdwqPR3wSi9rRjMvQH01Q
JD Vance,,VP Vance speaks at Ohio Republican Party dinner: FULL SPEECH,https://www.youtube.com/watch?v=4GaZylw2LzY,FOX 29 Philadelphia,,6652,https://i.ytimg.com/vi/4GaZylw2LzY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLS6iIigv-wmm6oCIUau7_Ua95dA
JD Vance,,Who Gets Custody of JD Vance? | The Coffee Klatch with Robert Reich,https://www.youtube.com/watch?v=5ZVyEE7f718,Robert Reich,,232061,https://i.ytimg.com/vi/5ZVyEE7f718/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCr2gS28z9YlkQLgxsMQ6ATuRxunA
JD Vance,,‘We Must Fight’: JD Vance’s Chilling Call at Army Parade| VP Hint at U.S War Amid Iran-Israel Crisis,https://www.youtube.com/watch?v=hNgU7CY_Pkg,Oneindia News,,40260,https://i.ytimg.com/vi/hNgU7CY_Pkg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWUmI4_ZxFuYz4AKPeeGQG4I8qmg
JD Vance,,JD Vance warns Elon Musk after heated feud with Trump #foxnews #news #shorts #usa #elonmusk #trump,https://www.youtube.com/watch?v=A2C4KOr8B14,Fox News,,612001,https://i.ytimg.com/vi/A2C4KOr8B14/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIEsoQTAP&rs=AOn4CLADXfvlEXVcbTIQ4gdsztccAb7ocQ
JD Vance,,JD Vance Calls Senator Alex Padilla 'Jose' Padilla,https://www.youtube.com/watch?v=1ZSfHYRPm3Y,Newsweek,,57302,https://i.ytimg.com/vi/1ZSfHYRPm3Y/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhBIE8oZTAP&rs=AOn4CLDN-_61Fdo_ztjzIhEyJwaE-Q5dFg
JD Vance,,JD Vance CRIES And RESIGNS on LIVE TV - His Wife Goes NUTS!,https://www.youtube.com/watch?v=8EIiu0zG8HU,The Starboard Report,,70,https://i.ytimg.com/vi/8EIiu0zG8HU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCSzwcUujt-C2_VhzXbgZ73Y0szNg
JD Vance,,Vice President JD Vance Delivers Remarks at the Munich Leaders Conference,https://www.youtube.com/watch?v=j_7S1SnVfuM,The White House,,62793,https://i.ytimg.com/vi/j_7S1SnVfuM/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhWIFsoZTAP&rs=AOn4CLBusXpKVgle80EjxVW8yPPLfCgmsQ
JD Vance,,"Vice President JD Vance speaks at Ohio Republican Party dinner in Lima, Ohio",https://www.youtube.com/watch?v=XrObEktvZPA,WSYX ABC 6,,1377,https://i.ytimg.com/vi/XrObEktvZPA/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhGIEYoZTAP&rs=AOn4CLAKsuz72HCjPDn8TM5t3YPHW9Idvw
JD Vance,,US Visas: Ivana Bacik shows picture of bald JD Vance in the Dáil during J1 speech,https://www.youtube.com/watch?v=00JyHZDAOVU,Irish Independent,,6415,https://i.ytimg.com/vi/00JyHZDAOVU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD01icBMQzpJNxpRemGY6TvOSFlQg
